"Plot.ID","Experiment","Plant.ID","Plant.Num","Comments","Source.Stock","Field","Pedigree","Plot.Name","Row","Range","Plot","Block","Rep"
"24GT1013","24GT","24GT1013_008",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_009",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1013","24GT","24GT1013_010",NA,"SILK INOC","2021MOB:1481-1490","CFAR600","Z031E0021","Z031E0021",63,5,"Z031E0021",1,1
"24GT1014","24GT","24GT1014_001",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_002",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_003",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_004",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_005",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_006",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_007",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_008",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_009",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1014","24GT","24GT1014_010",NA,"SILK INOC","19MOB_954","CFAR600","Z031E0566","Z031E0566",64,5,"Z031E0566",1,1
"24GT1015","24GT","24GT1015_001",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_002",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_003",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_004",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_005",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_006",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_007",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_008",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_009",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1015","24GT","24GT1015_010",NA,"SILK INOC","2022MOB:453-454","CFAR600","Z031E0050","Z031E0050",65,5,"Z031E0050",1,1
"24GT1016","24GT","24GT1016_001",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_002",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
